index,restaurant,category,name,price
5752,Foodcy,Starters,Spring Roll,130
5753,Foodcy,Starters,Veg Manchurian (6 Pcs),135
5754,Foodcy,Starters,Paneer Manchurian (6 Pcs),135
5755,Foodcy,Starters,Baby corn Manchurian (6 Pcs),135
5756,Foodcy,Starters,Mushroom Manchurian (6 Pcs),155
5757,Foodcy,Starters,Chilli Baby corn,145
5758,Foodcy,Starters,Chilli Paneer,155
5759,Foodcy,Starters,Chilli Mushroom,155
5760,Foodcy,Starters,Chilli Potato,115
5761,Foodcy,Starters,Schezwan Paneer,130
5762,Foodcy,Starters,Crispy Chicken (8 Pcs),165
5763,Foodcy,Starters,Chicken Pakora (6 Pcs),145
5764,Foodcy,Starters,Chicken Balls Steamed (6 Pcs),150
5765,Foodcy,Starters,Chicken Momos (6 Pcs),105
5766,Foodcy,Starters,Chicken Kebab,155
5767,Foodcy,Starters,Chicken Spring Roll,135
5768,Foodcy,Starters,Chicken Fry Indian (6 Pcs),155
5769,Foodcy,Starters,Chicken Fry Chinese (6 Pcs),160
5770,Foodcy,Starters,Chicken Reshmi Kebab,150
5771,Foodcy,Starters,Chicken Lollipop (5 Pcs),175
5772,Foodcy,Starters,Chilli Chicken (6 Pcs),150
5773,Foodcy,Starters,Chicken Manchurian (6 Pcs),150
5774,Foodcy,Starters,Garlic Chicken,145
5775,Foodcy,Starters,Schzewan Chicken,150
5776,Foodcy,Starters,Chicken 65,155
5777,Foodcy,Starters,Pepper Chicken,190
5778,Foodcy,Starters,Chicken Tikka Kebab,205
5779,Foodcy,Pastas,Veg Penne Pasta in Red and White Sauce,130
5780,Foodcy,Pastas,Penne Pasta in Pink Sauce,105
5781,Foodcy,Pastas,Veg Cheese Penne Pasta,130
5782,Foodcy,Pastas,Chicken Penne Pasta in White Sauce,145
5783,Foodcy,Pastas,Chicken Penne Pasta in Red Sauce,145
5784,Foodcy,Main Course,Kashmiri Aloo Dum,135
5785,Foodcy,Main Course,Aloo Mattar,130
5786,Foodcy,Main Course,Aloo Do Pyaza,130
5787,Foodcy,Main Course,Veg Tadka,90
5788,Foodcy,Main Course,Paneer Do Pyaza,155
5789,Foodcy,Main Course,Paneer Tikka Masala,205
5790,Foodcy,Main Course,Mattar Paneer,140
5791,Foodcy,Main Course,Paneer Butter Masala,155
5792,Foodcy,Main Course,Egg Curry (2 Pcs),105
5793,Foodcy,Main Course,Egg Tawa Tadka,90
5794,Foodcy,Main Course,Egg Bhurji Curry,105
5795,Foodcy,Main Course,Egg Tadka,95
5796,Foodcy,Main Course,Egg Bhujia,65
5797,Foodcy,Main Course,Chicken Do Pyaza,150
5798,Foodcy,Main Course,Chicken Bharta,220
5799,Foodcy,Main Course,Chicken Masala,160
5800,Foodcy,Main Course,Chicken Curry (6 Pcs),230
5801,Foodcy,Main Course,Chicken Tikka Masala,210
5802,Foodcy,Main Course,Chicken Butter Masala,200
5803,Foodcy,Main Course,Chicken Keema,235
5804,Foodcy,Main Course,Dal Makhani,105
5805,Foodcy,Main Course,Dal Fry,130
5806,Foodcy,Main Course,Veg Biryani,105
5807,Foodcy,Main Course,Egg Biryani,105
5808,Foodcy,Main Course,Chicken Biryani,145
5809,Foodcy,Main Course,Egg Chicken Biryani,165
5810,Foodcy,Main Course,Jeera Rice,105
5811,Foodcy,Main Course,Tawa Roti,10
5812,Foodcy,Main Course,Plain Paratha,20
5813,Foodcy,Main Course,Laccha Paratha,25
5814,Foodcy,Main Course,Plain Naan,35
5815,Foodcy,Main Course,Butter Naan,45
5816,Foodcy,Main Course,Veg Fried Rice,110
5817,Foodcy,Main Course,Paneer Fried Rice,125
5818,Foodcy,Main Course,Special Veg Mixed Fried Rice,140
5819,Foodcy,Main Course,Schezwan Fried Rice,145
5820,Foodcy,Main Course,Veg Mushroom Fried Rice,160
5821,Foodcy,Main Course,Egg Fried Rice,115
5822,Foodcy,Main Course,Chicken Fried Rice,130
5823,Foodcy,Main Course,Egg Chicken Fried Rice,135
5824,Foodcy,Main Course,Veg Chow,80
5825,Foodcy,Main Course,Veg Paneer Chow,115
5826,Foodcy,Main Course,Veg Gravy Chow,120
5827,Foodcy,Main Course,Veg Manchurian Chow,130
5828,Foodcy,Main Course,Veg Singapore Chow,130
5829,Foodcy,Main Course,Veg Hong Kong Chow,140
5830,Foodcy,Main Course,Hakka Noodles,130
5831,Foodcy,Main Course,Veg Hakka Gravy Noodles,130
5832,Foodcy,Main Course,Egg Chow,90
5833,Foodcy,Main Course,Double Egg Chow,115
5834,Foodcy,Main Course,Egg Gravy Chow,115
5835,Foodcy,Main Course,Egg Singapore Chow,135
5836,Foodcy,Main Course,Egg Hong Kong Chow,130
5837,Foodcy,Main Course,Chicken Chow,120
5838,Foodcy,Main Course,Egg Chicken Chow,125
5839,Foodcy,Main Course,Chicken Gravy Chow,130
5840,Foodcy,Main Course,Chicken Singapore Chow,130
5841,Foodcy,Main Course,Chicken Hong Kong Chow,140
5842,Foodcy,Main Course,Mixed Singapore Chow,150
5843,Foodcy,Main Course,Mixed Hong Kong Chow,150
5844,Foodcy,Thalis,Veg Thali,265
5845,Foodcy,Thalis,Non Veg Thali,285
5846,Foodcy,Combos,Veg Combo,250
5847,Foodcy,Combos,Non Veg Chinese Combo,300
5848,Foodcy,Desserts,Vanilla Softy Ice cream,20
5849,Foodcy,Desserts,Chocolate Softy Ice cream,25
5850,Foodcy,Desserts,Foodcy Special Softy,50
5851,Foodcy,Desserts,Chocolate Cone (Softy),30
5852,Foodcy,Desserts,Chocolate Cone (Softy + Chocolate Sauce),45
5853,Foodcy,Beverages,Chocolate Shake,95
5854,Foodcy,Beverages,Cold Coffee,95
5855,Foodcy,Beverages,Cold Coffee with Ice cream (Vanilla),120
5856,Foodcy,Beverages,Milkshake with Vanilla Ice cream,105
5857,Foodcy,Beverages,Banana Shake,110
5858,Foodcy,Beverages,Masala Soda,70
5859,Foodcy,Beverages,Thums Up,30
5860,Foodcy,Beverages,Aqua Guard Water Bottle,13
5861,Shahi Pakwan,Recommended,Chicken Tandoori,150
5862,Shahi Pakwan,Recommended,Chicken Tikka (6 Pcs),140
5863,Shahi Pakwan,Recommended,Chicken Reshmi Kebab (6 Pcs),140
5864,Shahi Pakwan,Recommended,Chicken Tangdi Kebab (4 Pcs),180
5865,Shahi Pakwan,Recommended,Chilli Paneer,140
5866,Shahi Pakwan,Recommended,Paneer Pakora,120
5867,Shahi Pakwan,Recommended,Paneer Butter Masala,150
5868,Shahi Pakwan,Recommended,Palak Paneer,110
5869,Shahi Pakwan,Recommended,Chicken Rezala,110
5870,Shahi Pakwan,Recommended,Chicken Tikka Butter Masala,180
5871,Shahi Pakwan,Recommended,Chicken Reshmi Butter Masala,180
5872,Shahi Pakwan,Recommended,Chicken Handi (4 Pcs),140
5873,Shahi Pakwan,Recommended,Chicken Biryani,100
5874,Shahi Pakwan,Recommended,Shahi Chicken Biryani,150
5875,Shahi Pakwan,Recommended,Masala Kulcha,35
5876,Shahi Pakwan,Recommended,Mixed Fried Rice,110
5877,Shahi Pakwan,Quick Bites,Veg Chow,40
5878,Shahi Pakwan,Quick Bites,Mixed Chow,70
5879,Shahi Pakwan,Quick Bites,Egg Chow,50
5880,Shahi Pakwan,Quick Bites,Chicken Chow,60
5881,Shahi Pakwan,Egg to Order,Egg Omelette,25
5882,Shahi Pakwan,Starters,Egg Bhujiya,30
5883,Shahi Pakwan,Starters,Chicken Tandoori,150
5884,Shahi Pakwan,Starters,Chicken Tikka (6 Pcs),140
5885,Shahi Pakwan,Starters,Chicken Reshmi Kebab (6 Pcs),140
5886,Shahi Pakwan,Starters,Chicken Hariyali Kebab (6 Pcs),150
5887,Shahi Pakwan,Starters,Chicken Afghani Kebab (6 Pcs),160
5888,Shahi Pakwan,Starters,Chicken Kali Mirch Kebab (6 Pcs),160
5889,Shahi Pakwan,Starters,Chicken Tangdi Kebab (4 Pcs),180
5890,Shahi Pakwan,Starters,Chicken Malai Tikka (6 Pcs),160
5891,Shahi Pakwan,Starters,Chicken Cheese Kebab (6 Pcs),250
5892,Shahi Pakwan,Starters,Chicken Bara Kebab (4 Pcs),160
5893,Shahi Pakwan,Starters,Chicken Cutlet,80
5894,Shahi Pakwan,Starters,Boneless Chilli Chicken,130
5895,Shahi Pakwan,Starters,Chicken Pakora,120
5896,Shahi Pakwan,Starters,Chicken Garlic (4 Pcs),140
5897,Shahi Pakwan,Starters,Mutton Reshmi Kebab (6 Pcs),150
5898,Shahi Pakwan,Starters,Mutton Tikka (6 Pcs),150
5899,Shahi Pakwan,Starters,Mutton Makhmali (6 Pcs),180
5900,Shahi Pakwan,Starters,Mutton Kasa (2 Pcs),160
5901,Shahi Pakwan,Main Course,Chana Masala,70
5902,Shahi Pakwan,Main Course,Veg Tadka,50
5903,Shahi Pakwan,Main Course,Mixed Vegetable,90
5904,Shahi Pakwan,Main Course,Aloo Mattar,50
5905,Shahi Pakwan,Main Course,Punjabi Dum Aloo,50
5906,Shahi Pakwan,Main Course,Kashmiri Aloo Dum,100
5907,Shahi Pakwan,Main Course,Mushroom Chilli,120
5908,Shahi Pakwan,Main Course,Malar Paneer,100
5909,Shahi Pakwan,Main Course,Chilli Paneer,140
5910,Shahi Pakwan,Main Course,Paneer Pakora,120
5911,Shahi Pakwan,Main Course,Paneer Butter Masala,150
5912,Shahi Pakwan,Main Course,Paneer Korma,140
5913,Shahi Pakwan,Main Course,Paneer Do Pyaza,140
5914,Shahi Pakwan,Main Course,Palak Paneer,110
5915,Shahi Pakwan,Main Course,Mattar Paneer,100
5916,Shahi Pakwan,Main Course,Egg Tadka,70
5917,Shahi Pakwan,Main Course,Egg Curry,50
5918,Shahi Pakwan,Main Course,Egg Do Pyaza,60
5919,Shahi Pakwan,Main Course,Egg Masala,50
5920,Shahi Pakwan,Main Course,Chicken Korma,140
5921,Shahi Pakwan,Main Course,Chicken Rezala,110
5922,Shahi Pakwan,Main Course,Chicken Bharta,140
5923,Shahi Pakwan,Main Course,Chicken Chaap,90
5924,Shahi Pakwan,Main Course,Chicken Tikka Butter Masala,180
5925,Shahi Pakwan,Main Course,Chicken Reshmi Butter Masala,180
5926,Shahi Pakwan,Main Course,Chicken Bhuna (4 Pcs),150
5927,Shahi Pakwan,Main Course,Chicken Masala (4 Pcs),130
5928,Shahi Pakwan,Main Course,Chicken Handi (4 Pcs),140
5929,Shahi Pakwan,Main Course,Chicken Do Pyaza,140
5930,Shahi Pakwan,Main Course,Chicken Karahi,140
5931,Shahi Pakwan,Main Course,Chicken Butter Masala (4 Pcs),160
5932,Shahi Pakwan,Main Course,Chicken Ginger (4 Pcs),140
5933,Shahi Pakwan,Main Course,Chicken Tadka,90
5934,Shahi Pakwan,Main Course,Mutton Kalia,140
5935,Shahi Pakwan,Main Course,Mutton Rezala,120
5936,Shahi Pakwan,Main Course,Mutton Korma,160
5937,Shahi Pakwan,Main Course,Fish Kasha,90
5938,Shahi Pakwan,Main Course,Fish Curry,80
5939,Shahi Pakwan,Main Course,Fish Handi,110
5940,Shahi Pakwan,Main Course,Fish Kadai,100
5941,Shahi Pakwan,Main Course,Fish Do Pyaza,100
5942,Shahi Pakwan,Main Course,Dal Fry (Yellow Arhar Dal),50
5943,Shahi Pakwan,Main Course,Dal Makhani,60
5944,Shahi Pakwan,Main Course,Chicken Biryani,100
5945,Shahi Pakwan,Main Course,Shahi Chicken Biryani,150
5946,Shahi Pakwan,Main Course,Mutton Biryani,120
5947,Shahi Pakwan,Main Course,Plain Rice,40
5948,Shahi Pakwan,Main Course,Jeera Rice,50
5949,Shahi Pakwan,Main Course,Tandoori Roti,8
5950,Shahi Pakwan,Main Course,Butter Roti,10
5951,Shahi Pakwan,Main Course,Plain Naan,20
5952,Shahi Pakwan,Main Course,Butter Naan,25
5953,Shahi Pakwan,Main Course,Masala Kulcha,35
5954,Shahi Pakwan,Main Course,Laccha Paratha,15
5955,Shahi Pakwan,Main Course,Veg Fried Rice,60
5956,Shahi Pakwan,Main Course,Egg Fried Rice,60
5957,Shahi Pakwan,Main Course,Chicken Fried Rice,90
5958,Shahi Pakwan,Main Course,Mixed Fried Rice,110
5959,Shahi Pakwan,Thalis,Shahi Special Thali,130
5960,Shahi Pakwan,Dessert,Shahi Phirni,30
5961,The Noodle Story,Recommended,Stir Fried yellow noodles of  local noodles made of wheat flour,120
5962,The Noodle Story,Recommended,Stir Fried  Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste.,120
5963,The Noodle Story,Recommended,Veg Gyoza,150
5964,The Noodle Story,Recommended,Chicken Gyoza,150
5965,The Noodle Story,Recommended,Veg Soba Sauce International,220
5966,The Noodle Story,Recommended,Veg Udon Sauce International,220
5967,The Noodle Story,Recommended,Veg Flat Noodles Sauce Thai Flat,220
5968,The Noodle Story,Recommended,Thai Flat Noodles,185
5969,The Noodle Story,Recommended,Mushroom & Cheese Dumpling (5 Pcs),150
5970,The Noodle Story,Recommended,Chocolate Bao,89
5971,The Noodle Story,Recommended,Cottage Cheese Wafflewich,100
5972,The Noodle Story,Recommended,Crispy Fish Wafflewich,100
5973,The Noodle Story,Recommended,Mushroom Corn Longer,100
5974,The Noodle Story,Recommended,Konjee Crispy Veg Bao,100
5975,The Noodle Story,Recommended,Thai Scented Veg Broth,150
5976,The Noodle Story,Recommended,Thai Scented Non Veg Broth,200
5977,The Noodle Story,Noodles,Stir FriedWhole wheat noodles local noodles made of whole wheat flour,120
5978,The Noodle Story,Noodles,Stir Fried yellow noodles of  local noodles made of wheat flour,120
5979,The Noodle Story,Noodles,Stir Fried  Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste.,120
5980,The Noodle Story,Noodles,Stir Fried Japanese noodles made of buckwheat flourwith Fresh Vegetables,150
5981,The Noodle Story,Noodles,Stir Fried Japanese noodles made of wheat flour with Fresh Vegetables,150
5982,The Noodle Story,Noodles,Stir Fried Thai noodles made of rice flourwith Fresh Vegetables,150
5983,The Noodle Story,Noodles,Soba Noodles with Fresh Vegetables in Asian Pesto Sauce,185
5984,The Noodle Story,Noodles,Soba Noodles with Fresh Vegetables in Indonesian Sauce,185
5985,The Noodle Story,Noodles,Soba Noodles with Fresh Vegetables in Fragrant Black Bean Sauce,185
5986,The Noodle Story,Noodles,Soba Noodles with Fresh Vegetables in Thai Basil Sauce,185
5987,The Noodle Story,Noodles,Soba Noodles with Fresh Vegetables in Street Style Schezwan Sauce,185
5988,The Noodle Story,Noodles,Soba Noodles with Fresh Vegetables in Tomato Tangy Sauce,185
5989,The Noodle Story,Noodles,Udon Noodles with Fresh Vegetables Asian Pesto Sauce,185
5990,The Noodle Story,Noodles,Udon Noodles with Fresh Vegetables Indonesian Sauce,185
5991,The Noodle Story,Noodles,Udon Noodles with Fresh Vegetables Fragrant Black Bean Sauce,185
5992,The Noodle Story,Noodles,Udon Noodles with Fresh Vegetables Thai Basil Sauce,185
5993,The Noodle Story,Noodles,Udon Noodles with Fresh Vegetables Street Style Schezwan Sauce,185
5994,The Noodle Story,Noodles,Udon Noodles with Fresh Vegetables Tomato Tangy Sauce,185
5995,The Noodle Story,Noodles,Thai noodles made of rice flourwith Fresh Vegetables Asian Pesto Sauce,185
5996,The Noodle Story,Noodles,Thai noodles made of rice flourwith Fresh Vegetables Indonesian Sauce,185
5997,The Noodle Story,Noodles,Thai noodles made of rice flourwith Fresh Vegetables Fragrant Black Bean Sauce,185
5998,The Noodle Story,Noodles,Thai noodles made of rice flourwith Fresh Vegetables Thai Basil Sauce,185
5999,The Noodle Story,Noodles,Thai noodles made of rice flourwith Fresh Vegetables Street Style Schezwan Sauce,185
6000,The Noodle Story,Noodles,Thai noodles made of rice flourwith Fresh Vegetables Tomato Tangy Sauce,185
6001,The Noodle Story,Noodles,Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste. with Fresh Vegetables Asian Pesto Sauce,150
6002,The Noodle Story,Noodles,Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste. with Fresh Vegetables Indonesian Sauce,150
6003,The Noodle Story,Noodles,Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste. with Fresh Vegetables Fragrant Black Bean Sauce,150
6004,The Noodle Story,Noodles,Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste. with Fresh Vegetables Thai Basil Sauce,150
6005,The Noodle Story,Noodles,Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste. with Fresh Vegetables Street Style Schezwan Sauce,150
6006,The Noodle Story,Noodles,Tomato noodles local noodles made of wheat flour and flavoured with fresh tomato paste. with Fresh Vegetables Tomato Tangy Sauce,150
6007,The Noodle Story,Noodles,Yellow noodles of  local noodles made of wheat flour with Fresh Vegetables Asian Pesto Sauce,150
6008,The Noodle Story,Noodles,Yellow noodles of  local noodles made of wheat flour with Fresh Vegetables Indonesian Sauce,150
6009,The Noodle Story,Noodles,Yellow noodles of  local noodles made of wheat flour with Fresh Vegetables Fragrant Black Bean Sauce,150
6010,The Noodle Story,Noodles,Yellow noodles of  local noodles made of wheat flour with Fresh Vegetables Thai Basil Sauce,150
6011,The Noodle Story,Noodles,Yellow noodles of  local noodles made of wheat flour with Fresh Vegetables Street Style Schezwan Sauce,150
6012,The Noodle Story,Noodles,Yellow noodles of  local noodles made of wheat flour with Fresh Vegetables Tomato Tangy Sauce,150
6013,The Noodle Story,Noodles,Whole Wheat Noodles  with Fresh Vegetables Asian Pesto Sauce,150
6014,The Noodle Story,Noodles,Whole Wheat Noodles  with Fresh Vegetables Indonesian Sauce,150
6015,The Noodle Story,Noodles,Whole Wheat Noodles with Fresh Vegetables Fragrant Black Bean Sauce,150
6016,The Noodle Story,Noodles,Whole Wheat Noodles  with Fresh Vegetables Thai Basil Sauce,150
6017,The Noodle Story,Noodles,Whole Wheat Noodles  with Fresh Vegetables Street Style Schezwan Sauce,150
6018,The Noodle Story,Noodles,Whole Wheat Noodles with Fresh Vegetables Tomato Tangy Sauce,150
6019,The Noodle Story,Gyoza,Veg Gyoza,150
6020,The Noodle Story,Gyoza,Chicken Gyoza,150
6021,The Noodle Story,Exotic  Ready Stories,Veg Udon Nutty One Noodles,220
6022,The Noodle Story,Exotic  Ready Stories,Veg Udon A Cheesy Affair,220
6023,The Noodle Story,Exotic  Ready Stories,Veg  Spathetti Noodles A Cheesy Affair,220
6024,The Noodle Story,Exotic  Ready Stories,Non Veg Soba Sauce International,260
6025,The Noodle Story,Exotic  Ready Stories,Non Veg Udon Sauce International,260
6026,The Noodle Story,Exotic  Ready Stories,Non Veg Flat Noodles Sauce Thai Flat,260
6027,The Noodle Story,Exotic  Ready Stories,Non Veg Thai Flat Nutty One Noodles,260
6028,The Noodle Story,Exotic  Ready Stories,Non Veg Udon Nutty One Noodles,260
6029,The Noodle Story,Exotic  Ready Stories,Non Veg Udon A Cheesy Affair,260
6030,The Noodle Story,Exotic  Ready Stories,Non Veg  Spathetti Noodles A Cheesy Affair,260
6031,The Noodle Story,Exotic  Ready Stories,Veg Soba Sauce International,220
6032,The Noodle Story,Exotic  Ready Stories,Veg Udon Sauce International,220
6033,The Noodle Story,Exotic  Ready Stories,Veg Flat Noodles Sauce Thai Flat,220
6034,The Noodle Story,Exotic  Ready Stories,Veg Thai Flat Nutty One Noodles,220
6035,The Noodle Story,Exotic  Ready Stories,Thai Flat Noodles,185
6036,The Noodle Story,Dumplings,Mushroom & Cheese Dumpling (5 Pcs),150
6037,The Noodle Story,Dumplings,Seafood Dumpling (5 Pcs),150
6038,The Noodle Story,Budget  Ready Stories,Veg Yellow Sauce Flavoured,160
6039,The Noodle Story,Budget  Ready Stories,Veg  Tomato Sauce Flavoured,160
6040,The Noodle Story,Budget  Ready Stories,Veg Creamy One,160
6041,The Noodle Story,Budget  Ready Stories,Veg The Healthy Trip,170
6042,The Noodle Story,Budget  Ready Stories,Non Veg Yellow Sauce Flavoured,200
6043,The Noodle Story,Budget  Ready Stories,Non Veg  Tomato Sauce Flavoured,200
6044,The Noodle Story,Budget  Ready Stories,Non Veg Creamy One,200
6045,The Noodle Story,Budget  Ready Stories,Non Veg The Healthy Trip,210
6046,The Noodle Story,Create Your Own Story,Spaghetti Noodles,185
6047,The Noodle Story,Desserts,Chocolate Bao,89
6048,The Noodle Story,Sliders,Veg Slider,100
6049,The Noodle Story,Sliders,Non-Veg Slider,120
6050,The Noodle Story,Wafflewich,Cottage Cheese Wafflewich,100
6051,The Noodle Story,Wafflewich,Crispy Fish Wafflewich,100
6052,The Noodle Story,Longers,Mushroom Corn Longer,100
6053,The Noodle Story,Longers,Shanghai Chicken Longer,100
6054,The Noodle Story,Baos,Konjee Crispy Veg Bao,100
6055,The Noodle Story,Baos,Spicy Crispy Chicken Bao,100
6056,The Noodle Story,Ramen Bowls,Thai Scented Veg Broth,150
6057,The Noodle Story,Ramen Bowls,Thai Scented Non Veg Broth,200
6058,The Noodle Story,Ramen Bowls,Veg Mushroom Broth,150
6059,The Noodle Story,Ramen Bowls,Non Veg Mushroom Broth,200
6060,Sanjha Tandoor,Recommended,Tandoori Chicken,220
6061,Sanjha Tandoor,Recommended,Chicken Malai Kebab (6 Pcs),220
6062,Sanjha Tandoor,Recommended,Chicken Tikka Kebab (6 Pcs),210
6063,Sanjha Tandoor,Recommended,Chicken Hariyali Kebab (6 Pcs),210
6064,Sanjha Tandoor,Recommended,Tangdi Kebab (2 Pcs),160
6065,Sanjha Tandoor,Recommended,Chicken Chaap (1 Pc),210
6066,Sanjha Tandoor,Recommended,Mutton Rogan Josh (4 Pcs),230
6067,Sanjha Tandoor,Recommended,Butter Tandoori Roti,25
6068,Sanjha Tandoor,Recommended,Chicken Biryani Combo,260
6069,Sanjha Tandoor,Starters,Tandoori Chicken,220
6070,Sanjha Tandoor,Starters,Chicken Reshmi Kebab (6 Pcs),210
6071,Sanjha Tandoor,Starters,Chicken Malai Kebab (6 Pcs),220
6072,Sanjha Tandoor,Starters,Chicken Achari Tikka (6 Pcs),210
6073,Sanjha Tandoor,Starters,Chicken Garlic Tikka (6 Pcs),210
6074,Sanjha Tandoor,Starters,Chicken Tikka Kebab (6 Pcs),210
6075,Sanjha Tandoor,Starters,Chicken Kalimirch Ka Kebab (6 Pcs),210
6076,Sanjha Tandoor,Starters,Chicken Hariyali Kebab (6 Pcs),210
6077,Sanjha Tandoor,Starters,Chicken Seekh Kebab (6 Pcs),210
6078,Sanjha Tandoor,Starters,Tandoori Wings (2 Pcs),120
6079,Sanjha Tandoor,Starters,Tangdi Kebab (2 Pcs),160
6080,Sanjha Tandoor,Starters,Chicken Chilli Kebab (6 Pcs),220
6081,Sanjha Tandoor,Starters,Fish Tikka (6 Pcs),220
6082,Sanjha Tandoor,Starters,Fish Hariyali (6 Pcs),220
6083,Sanjha Tandoor,Starters,Fish Afghani (6 Pcs),220
6084,Sanjha Tandoor,Starters,Ajwani Fish Tikka (6 Pcs),220
6085,Sanjha Tandoor,Starters,Fish Kalimirch Tikka (6 Pcs),220
6086,Sanjha Tandoor,Main Course,Chicken Bharta,185
6087,Sanjha Tandoor,Main Course,Chicken Tikka Masala (4 Pcs),200
6088,Sanjha Tandoor,Main Course,Chicken Reshmi Masala (4 Pcs),200
6089,Sanjha Tandoor,Main Course,Chicken Butter Masala (4 Pcs),200
6090,Sanjha Tandoor,Main Course,Chicken Khurchan,200
6091,Sanjha Tandoor,Main Course,Dhania Chicken (4 Pcs),200
6092,Sanjha Tandoor,Main Course,Chicken Kassa (4 Pcs),200
6093,Sanjha Tandoor,Main Course,Chicken Kadai (4 Pcs),200
